one	1 <img src="64641e1d867976dd37416c68a0796bf5.jpg" />	★★★★★	一	イチ、イツ	ひと<span style="font-weight:600; color:#5c73b8;">つ </span>-	one thing (★★★★)<br />		ICHI/ITSU - Eazy-e's debut album "EAZY duz it" was so good, IT'S going to go to number <span style="color:#aa0000;">one</span> on the charts.	もう一度 - もういちど - once more; again (★★★★★)<br />一 (one) + 度 (times) = もう一度 (once more)	一日 - ついたち - first day of the month (★★★★)<br />一 (one) + 日 (sun, day) = 一日 (first day of the month)	y
deep	569	★★★★☆	深	シン	ふか<span style="font-weight:600; color:#5c73b8;">い</span> -	deep (★★★★)	( <span style="color:#5c73b8;">を</span> ) ふか<span style="font-weight:600; color:#5c73b8;">める</span> -	to deepen (★★)	氵 (waterleft) + <img src="004c5a70824afa91c0d8f2f8940e0a7d.jpg" /> (nice thick pie) + 木 (tree) <br /><br />SHIN - The flood of SHINY water was so <span style="color:#aa0000;">deep</span>, the thick pie floated above the treetops!	深刻 <span style="color:#5c73b8;">な</span> - しんこく - serious (★★)<br />深 (deep) + 刻 (carve up) = 深刻 (serious)	y
tool	570	★★★★☆	具	グ		目 (eye) + <img src="9fae2914d80f1bc17a652f87ac4a9e52.jpg" /> (pi)<br />		GU - Your eye is a <span style="color:#aa0000;">tool</span> you use to look for a GOOEY piece of pie!	道具 - どうぐ - tool (★★★★)<br />道 (street) + 具 (tool) = 道具 (tool)	家具 - かぐ - furniture (★★★)<br />家 (home) + 具 (tool) = 家具 (furniture)	y
original	571	★★★★★	元	ゲン	もと -	origin; cause (★★★)<br />		一 (one / line radical) + <img src="9fae2914d80f1bc17a652f87ac4a9e52.jpg" /> (pi) <br /><br />GEN - All pie comes from one <span style="color:#aa0000;">original</span> pie. Someday this pie will be Born AGAIN, and that's what we call the apiecalypse.<br /><br />DESCRIPTION: 「もと」 reading is used as a prefix to mean ex- or former.	元気 - げんき - energetic; health(y); cheerful; vigor (★★★★★)<br />元 (original) + 気 (mood) = 元気 (energetic)	元々 - もともと - originally (★★★★)<br /><br /><a href="http://kanjidamage.com/tags/35"><span style="text-decoration: underline; color:#0000ff;">PREF</span></a>	y
complete	572	★★★★☆	完	カン		宀 (crown) + 元 (original)<br />		KAN - She KAN make a <span style="color:#aa0000;">complete</span> replica of the crown if you show her the original.	完了 <span style="color:#5c73b8;">する</span> - かんりょう - completion; conclusion (★★★)<br />完 (complete) + 了 (total) = 完了 (completion)	完璧 <span style="color:#5c73b8;">な</span> - かんぺき - perfect; complete; flawless (★★★)<br />完 (complete) + 璧 (sphere / ball) = 完璧 (perfect)	y
west	573	★★★★★	西	セイ	にし -	west (★★★★★)<br />		<img src="9fae2914d80f1bc17a652f87ac4a9e52.jpg" /> (pi) + 口 (mouth / small box radical) <br /><br />SEI - In the Old <span style="color:#aa0000;">West</span> it was not considered rude to SAY things with one's mouth full of pie.	西口 - にしぐち - west entrance (★★★★)<br />西 (west) + 口 (mouth) = 西口 (west entrance)	<a href="http://kanjidamage.com/tags/34"><span style="text-decoration: underline; color:#0000ff;">MUTANT</span></a> 「覀」, USED IN: 尊 酔 要 煙 票 酒 価 醜	y
ballot	574	★★★☆☆	票	ヒョウ		覀 (west top) + 示 (show / altar radical) <br /><br />Go west and show them your <span style="color:#aa0000;">ballot</span> and they'll let you vote. <br />		HYOU - HE'S YOUR candidate, so you cast your <span style="color:#aa0000;">ballot</span> for him.	投票 <span style="color:#5c73b8;">する </span>- とうひょう - voting; poll (★★★)<br />投 (throw) + 票 (ballot) = 投票 (voting)	<a href="http://kanjidamage.com/tags/24"><span style="text-decoration: underline; color:#0000ff;">STRONG</span></a>, USED IN: 漂 標	y
sign, mark	575	★★★☆☆	標	ヒョウ		木 (tree) + 票 (ballot) (Same-ON)<br />		HYOU - The ballot which you <span style="color:#aa0000;">marked</span> with your vote, was made out of a wooden shingle.	目標 - もくひょう - objective; target (★★★)<br />目 (eye) + 標 (sign, mark) = 目標 (objective)	標識 - ひょうしき - sign; mark<br />標 (sign, mark) + 識 (be conscious) = 標識 (sign; mark)	y
drift	576	★☆☆☆☆	漂	ヒョウ	( <span style="color:#5c73b8;">が</span> / <span style="color:#5c73b8;">に </span>) ただよ<span style="font-weight:600; color:#5c73b8;">う</span> -	to drift about; to float; to hang in air (★)<br />		氵 (waterleft) + 票 (ballot) (Same-ON)	HYOU - I threw your ballot in the water and now it is <span style="color:#aa0000;">drift</span>ing.	漂流 <span style="color:#5c73b8;">する</span> - ひょうりゅう - drifting<br />漂 (drift) + 流 (flow) = 漂流 (drifting)	y
alcohol	577	★★★★★	酒	シュ	( <span style="color:#5c73b8;">お</span> ) さけ -	alcohol; sake (★★★★★)<br />		氵 (waterleft) + 覀 (west top) + 一 (one / line radical)<br /><br />A bottle with a wide spout on top, and - see that extra line? That's the meniscus in the middle.	SHU - If she drinks <span style="color:#aa0000;">alcohol</span>, you can See Her Underpants.	日本酒 - にほんしゅ - sake; Japanese rice wine (★★★)<br />日 (sun, day) + 本 (book / the real) + 酒 (alcohol) = 日本酒 (sake)	y
drunk	578	★★★★★	酔	スイ	よ<span style="font-weight:600; color:#5c73b8;">う</span> -	to get drunk; to become intoxicated (★★★★★)<br />		西 (west) + 九 (the number 9) + 十 (ten) <br /><br />SUI - In the west, nine out of ten people drink alcohol because it's SWEET!	酔っ払い - よっぱらい - drunkard (★★★★★)<br />酔 (drunk) + 払 (pay) = 酔っ払い (drunkard)	二日酔い - ふつかよい - hangover (★★★★)<br />二 (two) + 日 (sun, day) + 酔 (drunk) = 二日酔い (hangover)	y
value	579	★★★☆☆	価	カ	あたい -	value; worth; cost (★★★)<br />		亻 (personleft) + 西 (west)<br /><br />Picture the person as a mail-order bride, and she <span style="color:#aa0000;">value</span>s the West highly, at least according to the website.	KA - You want a Hummer because you think it's a high-<span style="color:#aa0000;">value</span> CAR.	価値 - かち - value; merit (★★★)<br />価 (value) + 値 (price or ranking) = 価値 (value)	y
important	580	★★★★★	要	ヨウ	よう<span style="font-weight:600; color:#5c73b8;">する</span> -	to need; to require (★★★)	かなめ -	vital point	覀 (west top) + 女 (woman) <br /><br />YOU - In the west, it is <span style="color:#aa0000;">important</span> for women to YODEL regularly.	重要 <span style="color:#5c73b8;">な</span> - じゅうよう - essential; important (★★★★)<br />重 (heavy / overlap) + 要 (important) = 重要 (essential)	y
waist	581	★★★☆☆	腰	ヨウ	こし -	waist; lower back (★★★)<br />		月 (moon / organ) + 要 (important) (Same-ON) <br /><br />To models, a slim <span style="color:#aa0000;">waist</span> is an important organ.	YOU - When you YODEL, make sure and use your diaphragm muscle (located in your <span style="color:#aa0000;">waist</span>) to project your voice all the way to the next Alp.	腰抜け - こしぬけ - coward (★)<br />腰 (waist) + 抜 (extract) = 腰抜け (coward)	y
smoky	582	★★★☆☆	煙	エン	けむ<span style="font-weight:600; color:#5c73b8;">い</span> -	smoky (★★★)	けむり -	smoke (★★)	<img src="2afafbc7eea0ef3f9f010ad24cd059bf.jpg" /> (fireleft) + 覀 (west top) + 土 (earth) <br /><br />EN - The fire on the west side of the earth made the air too <span style="color:#aa0000;">smoky</span> to ENJOY.	禁煙 - きんえん - No Smoking! (★★★★)<br />禁 (prohibition) + 煙&nbsp;&nbsp;(smoky) = 禁煙 (No Smoking!)	y
Oprah	583 <img src="64641e1d867976dd37416c68a0796bf5.jpg" />	(right radical)	オ			DESCRIPTION: ..Because it comes form the katakana "O". With which you are no doubt familiar with.					
loot	584	★★★☆☆	財	サイ、ザイ		貝 (shellfish / money) + オ (Oprah)<br /><br />All the money goes to Oprah. The bitch has <span style="color:#aa0000;">loot</span>!<br />		SAI/ZAI - I took my <span style="color:#aa0000;">loot</span> and bought me a XYLOPHONE with platinum SIDES.	財布 - さいふ - purse; wallet (★★★)<br />財 (loot) + 布 (fabric) = 財布 (purse)	財産 - ざいさん - property; fortune (★★)<br />財 (loot) + 産 (childbirth, production of things) = 財産 (property)	y
raw materials	585	★★☆☆☆	材	ザイ		木 (tree) + オ (Oprah)<br /><br />Not many people know that Oprah Winfrey is composed entirely from the <span style="color:#aa0000;">raw material</span> of wood.<br>		ZAI - The <span style="color:#aa0000;">raw materials</span> for my home-kit XYLOPHONE are taking so long to arrive.	材料 - ざいりょう - ingredients; material (★★★)<br />材 (raw materials) + 料&nbsp;&nbsp;(ingredients / fees) = 材料 (ingredients)	素材 - そざい - raw materials (★★)<br />素 (element) + 材 (raw materials) = 素材 (raw materials)	y
close	586	★★★☆☆	閉	ヘイ	( <span style="color:#5c73b8;">を</span> ) し<span style="font-weight:600; color:#5c73b8;">める</span> -	to close; to shut (vt) (★★★)	( <span style="color:#5c73b8;">が</span> ) し<span style="font-weight:600; color:#5c73b8;">まる</span> -	to be shut; to close (vi) (★★★)	門 (gate) + オ (Oprah) <br /><br /><span style="color:#aa0000;">Close</span> the gate of the store! Oprah's coming! Aieeeee!!!<br /><br />HEI - I HATE it when I go to the store and it's already <span style="color:#aa0000;">close</span><span style="color:#000000;">d</span>. Like 3 minutes before!	閉じる - とじる - to close (e.g. book, eyes, meeting, etc.); to shut<br><br>閉ざす - とざす - to shut; to close; to lock; to fasten<br><br>閉店 <span style="color:#5c73b8;">する</span> - へいてん - closing shop (★★)<br />閉 (close) + 店 (shop) = 閉店 (closing shop)	y
husband	587 <img src="64641e1d867976dd37416c68a0796bf5.jpg" />	★★★★☆	夫	フ、 フウ	おっと -	husband (★★)<br />		大 (big) + 一 (one / line radical)	FU/FUU - Peter Griffith is one big <span style="color:#aa0000;">husband</span> - plus he's Fucked Up.	夫婦 - ふうふ - married couple (★★★)<br />夫 (husband) + 婦 (housewife) = 夫婦 (married couple)	y
agree	588	★★☆☆☆	賛	サン		夫 (husband) + 貝 (shellfish / money)<br />		SAN - Two husbands <span style="color:#aa0000;">agree</span> that SANTA should bring them some money.	<span style="color:#5c73b8;">に</span> 賛成 <span style="color:#5c73b8;">する</span> - さんせい - approval; agreement; support; favor (★★★)<br />賛 (agree) + 成 (become) = 賛成 (approval)		y
substitute	589	★★★☆☆	替	タイ	( <span style="color:#5c73b8;">を</span> ) か<span style="font-weight:600; color:#5c73b8;">える</span> -	to replace; to exchange (★★★★)	( <span style="color:#5c73b8;">が</span> ) か<span style="font-weight:600; color:#5c73b8;">わる</span> -	to be replaced; to change places with (★★★★)	夫 (husband) + 日 (sun, day) <br /><br />TAI - The two husbands were TIED together all day - you can't <span style="color:#aa0000;">replace</span> one without replacing both of them.	両替 <span style="color:#5c73b8;">する</span> - りょうがえ - change (money) (★★★)<br />両 (both) + 替 (substitute) = 両替 (change)	y
lurk	590	★★☆☆☆	潜	セン	( <span style="color:#5c73b8;">が</span> ) ひそ<span style="font-weight:600; color:#5c73b8;">む</span> -	to lurk (★★)	( <span style="color:#5c73b8;">に</span> ) もぐ<span style="font-weight:600; color:#5c73b8;">る</span> -	to dive (into or under water); to go underground (★)	替 (substitute) + 氵 (waterleft) <br /><br />SEN - They SENT in someone to <span style="color:#aa0000;">lurk</span> around and substitute the enemy's water for poison.	潜在意識 - せんざいいしき - subconscious (awareness) (★★)<br />潜 (lurk) + 在 (be real) + 意識 (awareness) = 潜在意識 (subconscious)	y
criteria	591	★★★☆☆	規	キ		夫 (husband) + 見 (look) <br /><br />My fucking husband uses looks as his <span style="color:#aa0000;">criteria</span> of judging women. <br />		KI - You have to KEEEP using the same <span style="color:#aa0000;">criteria</span>, otherwise your measurements will be meaningless.	規則 - きそく - rules; regulations (★★★)<br />規 (criteria) + 則 (rule) = 規則 (rule; regulations)	規律 - きりつ - order; discipline; rules (★★★)<br />規 (criteria) + 律 (regulation) = 規律 (order; discipline)	y
pinch, between	592	★☆☆☆☆	挟		はさ<span style="font-weight:600; color:#5c73b8;">む</span> -	to interpose; to hold between; to insert (★)<br />		扌 (handleft) + 夫 (husband) +&nbsp;&nbsp;丶 (dot)	Let's think of those two dots as the husband's two arms.	<span style="color:#aa0000;">Pinch</span> the husband with your hand, until he throws his arms up to defend himself.	y
t.c.f.b.b.y.e.s.i.y.l.	593 <img src="64641e1d867976dd37416c68a0796bf5.jpg" />	(top radical)	<img src="1273aa1feb0e8b8d8fddbb5762f3f5a2.jpg" />	<img src="b4a8a5672aabcb453284c04440963cf1.jpg" />		DESCRIPTION: THE CUTEST FUCKING BABY BIRDS YOU EVER SEEN IN YOUR LIFE.					
habitat	594	★★★★★	巣	ソウ	す -	nest; rookery; hive; den; (spider's) web (★★★)<br />		<img src="9730cec18d26cb80690cc07da03cf756.jpg" /> (t.c.f.b.b.y.e.s.i.y.l.) + 果 (fruit / result)	SOU - The baby birds build a <span style="color:#aa0000;">habitat</span> in the top of the tree SO they can feed on the fruit.	精巣 - せいそう - testicle<br />精 (spirit) + 巣 (habitat) = 精巣 (testicle)	y
shining	595	★★★★☆	光	コウ	( <span style="color:#5c73b8;">が</span> ) ひか<span style="font-weight:600; color:#5c73b8;">る</span> -	to shine (★★★★)	ひか<span style="color:#000000;">り</span> -	light (★★★★)	<img src="9fae2914d80f1bc17a652f87ac4a9e52.jpg" /> (pi) + <img src="9730cec18d26cb80690cc07da03cf756.jpg" /> (t.c.f.b.b.y.e.s.i.y.l.) <br /><br />4 and 20 baby birds inside of a <span style="color:#aa0000;">shining</span> pie. <br /><br />KOU - COCAINE is <span style="color:#aa0000;">shiny</span> white powder.	観光客 - かんこうきゃく - tourist (★★★)<br />観 (point of view) + 光 (shining) + 客 (customer) = 観光客 (tourist)	y
merely	596	★★★★☆	単	タン		<img src="9730cec18d26cb80690cc07da03cf756.jpg" /> (t.c.f.b.b.y.e.s.i.y.l.) + 田 (rice field) + 十 (ten) <br />		Even though I have ten rice fields, all that is growing is <span style="color:#aa0000;">merely </span>three lousy baby firds, I mean birds.	TAN - I was hit with a flame thrower, but it <span style="color:#aa0000;">merely</span> gave me a TAN.	簡単 <span style="color:#5c73b8;">な</span> - かんたん - simple; easy (★★★★)<br />簡 (simplicity) + 単 (merely) = 簡単 (simple)<br /><br />単語 - たんご - word; vocabulary; single-character word (★★★★)<br />単 (merely) + 語 (language) = 単語 (word)	y
sakura	597	★★★☆☆	桜		さくら -	cherry tree; cherry blossom (★★★)<br />		木 (tree) + <img src="9730cec18d26cb80690cc07da03cf756.jpg" /> (t.c.f.b.b.y.e.s.i.y.l.) + 女 (woman) <br /><br />The woman sits under the <span style="color:#aa0000;">sakura</span> tree watching the baby birds eat the cherries.			y
beast	598	★★☆☆☆	獣	ジュウ	けもの -	beast; brute (★)<br />		<img src="9730cec18d26cb80690cc07da03cf756.jpg" /> (t.c.f.b.b.y.e.s.i.y.l.) + 田 (rice field) + 口 (mouth / small box radical) + 犬 (dog)	JUU - Hitler was quite a <span style="color:#aa0000;">beast</span> making the JEWS work like dogs in the ricefields.	怪獣 - かいじゅう - monster (★)<br />怪 (suspicious) + 獣 (beast) = 怪獣 (monster)<br><br>野獣 - やじゅう - beast<br>野 (field) + 獣 (beast) = 野獣 (beast)	y
